scorer,DLC_resnet50_PendulumApr22shuffle1_20000,DLC_resnet50_PendulumApr22shuffle1_20000,DLC_resnet50_PendulumApr22shuffle1_20000,DLC_resnet50_PendulumApr22shuffle1_20000,DLC_resnet50_PendulumApr22shuffle1_20000,DLC_resnet50_PendulumApr22shuffle1_20000,DLC_resnet50_PendulumApr22shuffle1_20000,DLC_resnet50_PendulumApr22shuffle1_20000,DLC_resnet50_PendulumApr22shuffle1_20000
bodyparts,P01,P01,P01,P02,P02,P02,P03,P03,P03
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
162,910.1033325195312,65.50735473632812,0.9916481971740723,853.9383544921875,406.34613037109375,0.9976404905319214,833.465087890625,521.7169799804688,0.983562171459198
163,908.5702514648438,64.37516784667969,0.9870055913925171,843.9806518554688,404.6384582519531,0.9950917959213257,825.7061767578125,517.1797485351562,0.9890478253364563
164,907.6332397460938,64.15097045898438,0.9843207597732544,839.2107543945312,403.1822204589844,0.9978170394897461,819.0491333007812,514.6529541015625,0.9957665205001831
165,907.327880859375,63.99617004394531,0.9818681478500366,836.30859375,401.8708190917969,0.9971936345100403,817.0372314453125,511.1580810546875,0.9905883073806763
166,907.1222534179688,63.686893463134766,0.9809438586235046,838.3294067382812,400.778076171875,0.9963108897209167,819.122314453125,510.7268371582031,0.993625283241272
167,908.0455322265625,64.085693359375,0.9855408072471619,842.6715698242188,398.25885009765625,0.9845240712165833,826.9041748046875,508.29351806640625,0.9720160961151123
168,909.1943969726562,64.07805633544922,0.9876129031181335,852.6585693359375,398.35882568359375,0.9970192909240723,833.95654296875,504.311279296875,0.9853792190551758
169,910.4798583984375,65.49341583251953,0.9937208890914917,861.0458984375,398.12469482421875,0.9938547015190125,846.5182495117188,498.3065490722656,0.9827831983566284
170,912.4309692382812,65.42466735839844,0.9961762428283691,874.4207763671875,399.1723327636719,0.9814658164978027,863.1295776367188,494.58935546875,0.9729357361793518
171,915.5482788085938,66.7374496459961,0.9953818917274475,889.7492065429688,400.4322204589844,0.9929347634315491,881.4552612304688,509.6504821777344,0.9346137642860413
172,918.676513671875,65.93711853027344,0.9867081642150879,905.3568115234375,400.2377624511719,0.9930521249771118,902.6588745117188,500.02716064453125,0.984653651714325
173,918.695068359375,65.8601303100586,0.9863044619560242,905.5250854492188,400.1702575683594,0.9925575256347656,902.6441650390625,500.007568359375,0.9845348596572876
174,923.5441284179688,67.30228424072266,0.9815048575401306,921.2515258789062,400.0688781738281,0.9950621724128723,922.2702026367188,504.5670471191406,0.9225454330444336
175,925.7907104492188,65.1611099243164,0.9933969974517822,937.505126953125,399.5843200683594,0.9942148327827454,940.3135986328125,510.7070617675781,0.8603558540344238
176,928.3078002929688,65.46290588378906,0.995951771736145,952.5375366210938,399.3591613769531,0.9965671300888062,964.4205322265625,504.487060546875,0.9548028111457825
177,932.3062133789062,66.05809783935547,0.9957582354545593,965.4835815429688,399.8911437988281,0.998353123664856,982.2280883789062,505.5806884765625,0.9734867215156555
178,934.6734619140625,66.42266845703125,0.9921064376831055,976.5834350585938,399.4266052246094,0.9980011582374573,996.3607788085938,507.4275817871094,0.9880989193916321
179,938.3252563476562,66.10932922363281,0.9873251914978027,986.3812866210938,398.9384765625,0.9892827272415161,1006.3726806640625,508.99945068359375,0.9734140634536743
180,940.066162109375,65.68022918701172,0.9871348738670349,991.5326538085938,401.5715637207031,0.9985508322715759,1012.6727905273438,509.6092224121094,0.9910053014755249
181,940.4974365234375,65.85490417480469,0.9869465231895447,995.4849853515625,402.9658508300781,0.9988601207733154,1014.8896484375,512.019287109375,0.9895520806312561
182,939.9566650390625,65.76782989501953,0.9869137406349182,995.12841796875,404.6498718261719,0.9986249208450317,1014.283203125,512.2652587890625,0.9919981360435486
183,940.0901489257812,66.1124496459961,0.9861813187599182,991.1925659179688,405.591796875,0.9980015158653259,1009.7006225585938,519.3910522460938,0.9886029958724976
184,937.909423828125,66.98314666748047,0.9865129590034485,984.8157348632812,407.6492614746094,0.9895713329315186,1003.4666137695312,524.3938598632812,0.9704999923706055
185,934.7399291992188,66.52831268310547,0.989840567111969,975.4544677734375,410.922607421875,0.9911290407180786,990.1176147460938,523.819091796875,0.9661697149276733
186,934.7478637695312,66.5124740600586,0.9898536801338196,975.3930053710938,410.9328918457031,0.9910759925842285,990.0809326171875,523.9406127929688,0.9634028673171997
187,933.0247802734375,67.24588775634766,0.9949659705162048,963.10009765625,413.34869384765625,0.9951609969139099,974.71728515625,525.7864379882812,0.9759368896484375
188,929.2303466796875,66.61800384521484,0.9964698553085327,949.3117065429688,414.6484069824219,0.9968305230140686,956.4239501953125,529.3762817382812,0.9765356183052063
189,927.3771362304688,66.7735824584961,0.9945397973060608,934.0552368164062,415.698974609375,0.9974982142448425,935.7225952148438,533.1618041992188,0.9852530360221863
190,923.5907592773438,67.01918029785156,0.9866737127304077,917.632568359375,416.11273193359375,0.9981093406677246,913.8009033203125,532.0165405273438,0.9909152388572693
191,922.4055786132812,67.92434692382812,0.981130063533783,900.667724609375,415.35760498046875,0.9977655410766602,892.9129638671875,531.3450317382812,0.9759277105331421
192,916.4226684570312,68.26660919189453,0.9923465251922607,885.1038818359375,412.9771423339844,0.9921603798866272,871.9505615234375,530.140380859375,0.9846037030220032
193,913.2039184570312,66.77796173095703,0.9954032897949219,871.76708984375,410.05902099609375,0.991911768913269,854.5839233398438,526.5292358398438,0.9815681576728821
194,910.9390869140625,65.49620819091797,0.9942776560783386,858.6763305664062,408.48602294921875,0.9909892678260803,839.173583984375,524.041259765625,0.9789696931838989
195,909.2780151367188,64.8295669555664,0.9900152087211609,848.1506958007812,405.0837097167969,0.9985848665237427,829.2959594726562,520.1666259765625,0.9770919680595398
196,908.1525268554688,63.82665252685547,0.9858039617538452,842.6674194335938,404.4464111328125,0.9911203980445862,823.170654296875,515.6976928710938,0.9954081177711487
197,907.4031372070312,63.68443298339844,0.981960654258728,837.8594360351562,402.2991027832031,0.9972488284111023,818.9485473632812,511.5246276855469,0.9940979480743408
198,907.4561157226562,63.60508346557617,0.9804378747940063,838.4635009765625,400.9485168457031,0.9960238933563232,818.8472290039062,509.6616516113281,0.991665780544281
199,907.46630859375,63.61341094970703,0.9806023836135864,838.4675903320312,400.9432067871094,0.9960283041000366,818.8448486328125,509.8206787109375,0.9922022819519043
200,907.816162109375,63.788795471191406,0.9822547435760498,842.3242797851562,398.6155700683594,0.9785225987434387,822.8839721679688,508.92626953125,0.9930325746536255
201,908.4837646484375,63.963844299316406,0.9841503500938416,848.472900390625,398.1059265136719,0.9958786964416504,831.3132934570312,506.1170959472656,0.9767236709594727
202,909.7620239257812,64.90010833740234,0.9921958446502686,858.30810546875,398.003662109375,0.9745622873306274,841.450439453125,500.66253662109375,0.9888788461685181
203,914.5828857421875,66.85541534423828,0.9961004257202148,883.5008544921875,398.6199951171875,0.9969301819801331,874.9187622070312,510.252197265625,0.8678751587867737
204,914.5465087890625,66.84073638916016,0.9960687160491943,883.466552734375,398.6304626464844,0.9968670010566711,874.6531982421875,510.3045959472656,0.8674787282943726
205,917.7578735351562,66.6202392578125,0.9917424917221069,898.8071899414062,399.9139099121094,0.9982093572616577,893.467529296875,502.3216552734375,0.9016852974891663
206,922.2285766601562,67.11885070800781,0.9822986125946045,914.32080078125,400.058837890625,0.9981710910797119,915.0199584960938,502.1169738769531,0.9768938422203064
207,923.951416015625,65.46826171875,0.9906140565872192,930.0714111328125,400.1169738769531,0.9983339905738831,933.5067138671875,510.5320739746094,0.9436565041542053
208,927.3225708007812,65.39215850830078,0.9956335425376892,944.8724975585938,400.0761413574219,0.9983357787132263,952.224365234375,510.3351745605469,0.9494210481643677
209,930.6986083984375,65.4400634765625,0.996505618095398,958.5020751953125,399.9969787597656,0.9982578158378601,971.898681640625,510.0951232910156,0.9408202171325684
210,933.5758056640625,65.88133239746094,0.9940326809883118,970.3643798828125,399.553955078125,0.9940544962882996,990.7973022460938,509.2286682128906,0.9687691330909729
211,937.3636474609375,65.91924285888672,0.9891046285629272,981.6748046875,400.3095397949219,0.9980699419975281,1001.6832885742188,509.6900634765625,0.9914617538452148
212,939.166259765625,65.54400634765625,0.986441433429718,987.9749145507812,400.7981262207031,0.996119499206543,1008.2913818359375,510.04010009765625,0.9893736243247986
213,939.1710205078125,65.5595703125,0.9864744544029236,987.978759765625,400.7955017089844,0.996086835861206,1008.3153076171875,510.0810546875,0.9891993999481201
214,940.6016235351562,65.45968627929688,0.9858096241950989,993.1992797851562,402.98089599609375,0.9989871382713318,1013.3098754882812,512.3179931640625,0.9945459365844727
215,940.0222778320312,65.86067962646484,0.9856449365615845,992.4684448242188,405.35455322265625,0.9982637763023376,1011.5623779296875,519.2542724609375,0.991675078868866
216,938.5372924804688,67.03193664550781,0.9853407740592957,987.3302001953125,409.0694274902344,0.9888363480567932,1004.089599609375,520.5241088867188,0.9647447466850281
217,938.5323486328125,67.03935241699219,0.9853058457374573,987.272216796875,409.0685729980469,0.9888854026794434,1005.6249389648438,522.46826171875,0.9649868011474609
218,935.274658203125,65.9905776977539,0.987506628036499,979.0880737304688,410.09063720703125,0.9947677850723267,995.8339233398438,523.9758911132812,0.9868653416633606
219,933.5070190429688,67.02892303466797,0.9940140843391418,968.2098999023438,412.3873596191406,0.9926049709320068,980.824462890625,525.397705078125,0.993874728679657
220,930.8406982421875,66.88704681396484,0.9967948794364929,954.11669921875,414.9124450683594,0.987004816532135,963.2631225585938,527.498779296875,0.9937957525253296
221,928.0459594726562,66.45614624023438,0.9944586753845215,939.015869140625,415.42486572265625,0.9907554984092712,944.8969116210938,530.3372802734375,0.9932116270065308
222,924.8214721679688,67.2853012084961,0.990368664264679,922.91064453125,415.88079833984375,0.9922059178352356,923.3587646484375,532.5789794921875,0.9816307425498962
223,923.6945190429688,68.46186828613281,0.9812582731246948,906.2683715820312,415.0320129394531,0.9882813096046448,901.5809936523438,532.2123413085938,0.9920724034309387
224,917.6211547851562,67.92989349365234,0.9893344044685364,890.5158081054688,415.2420959472656,0.9827008843421936,880.7239379882812,527.1597900390625,0.9879046082496643
225,914.9047241210938,67.40103149414062,0.9945077300071716,876.6448974609375,412.3271484375,0.9833994507789612,861.599365234375,526.4630737304688,0.9596017003059387
226,911.6528930664062,65.12145233154297,0.9949048757553101,863.82177734375,408.5361633300781,0.9947730898857117,846.0838012695312,524.1403198242188,0.9666895270347595
227,911.604248046875,65.18146514892578,0.994796097278595,863.830322265625,408.43212890625,0.9947410821914673,846.1218872070312,524.224609375,0.9671293497085571
228,908.7376708984375,64.53968048095703,0.9879454374313354,844.9207153320312,403.5697021484375,0.9964408278465271,826.7860717773438,517.5960083007812,0.9861069917678833
229,907.6973266601562,63.61091613769531,0.9837141633033752,840.9779052734375,401.98956298828125,0.9957517385482788,821.3338623046875,513.4149780273438,0.9960971474647522
230,907.6077880859375,63.77109146118164,0.9832652807235718,841.0587768554688,401.90350341796875,0.9955695271492004,821.3019409179688,513.4091186523438,0.9960892200469971
231,907.3094482421875,63.449317932128906,0.9810075163841248,839.2540283203125,401.0992126464844,0.9943419694900513,819.9951171875,510.7763671875,0.9941484928131104
232,907.509033203125,63.32194900512695,0.981351912021637,841.8407592773438,398.3871765136719,0.985183835029602,821.7723388671875,510.0206604003906,0.9941210150718689
233,908.489990234375,63.82155227661133,0.982637345790863,845.895751953125,397.3476257324219,0.9904274940490723,828.7030639648438,506.9939270019531,0.9654584527015686
234,909.3477783203125,64.05192565917969,0.990334689617157,855.5419921875,397.96453857421875,0.9940067529678345,838.203369140625,501.516357421875,0.9916862845420837
235,911.043701171875,64.68885040283203,0.9942528605461121,864.653076171875,397.60638427734375,0.9953285455703735,850.610107421875,494.9467468261719,0.994819700717926
236,913.493896484375,65.62361145019531,0.9965689182281494,877.4623413085938,397.99334716796875,0.9941474199295044,869.114501953125,499.4286804199219,0.9799710512161255
237,916.6328125,66.64412689208984,0.9946723580360413,891.7271728515625,398.74700927734375,0.9927697777748108,883.6777954101562,510.49176025390625,0.9367184638977051
238,919.0243530273438,66.22819519042969,0.9856235980987549,906.63330078125,399.5974426269531,0.991659939289093,907.7352905273438,499.6181335449219,0.9475321173667908
239,922.5992431640625,65.8135757446289,0.982245922088623,921.9819946289062,400.2698059082031,0.9926415085792542,925.269287109375,504.93292236328125,0.8968945145606995
240,926.3045043945312,65.90692138671875,0.9944697618484497,938.1262817382812,400.6794128417969,0.9917916059494019,944.1204833984375,510.4996337890625,0.9261184930801392
241,929.225830078125,66.25774383544922,0.9961273074150085,953.594970703125,399.6878356933594,0.9944958090782166,964.2675170898438,505.6130065917969,0.9628030061721802
242,932.7965698242188,66.14169311523438,0.9960052371025085,965.9832763671875,400.3882751464844,0.9983161687850952,984.9420166015625,507.6062927246094,0.9804651737213135
243,934.73095703125,66.55531311035156,0.9912903308868408,976.2932739257812,401.10064697265625,0.9986810088157654,996.4185180664062,509.2214050292969,0.9941799640655518
244,934.6964721679688,66.55513000488281,0.9913803935050964,976.2850952148438,401.1025085449219,0.9986739158630371,996.36279296875,509.1612243652344,0.9941668510437012
245,938.4592895507812,66.16629028320312,0.9865620732307434,985.3300170898438,401.2112121582031,0.9948180317878723,1005.2310791015625,511.641357421875,0.9810695648193359
246,939.7140502929688,65.63847351074219,0.9865218997001648,990.3948974609375,402.44793701171875,0.9985131621360779,1010.4844360351562,513.3601684570312,0.9955233335494995
247,940.4406127929688,65.70951080322266,0.9864046573638916,993.5668334960938,404.818603515625,0.9984436631202698,1013.02392578125,515.037841796875,0.9951931238174438
248,939.9854125976562,65.7384262084961,0.9853864908218384,992.7359619140625,405.4910583496094,0.9981805086135864,1011.8052368164062,518.5181274414062,0.9932095408439636
249,939.0722045898438,66.97351837158203,0.9854344129562378,987.6898193359375,407.85205078125,0.9883260130882263,1006.9814453125,520.6263427734375,0.9806428551673889
250,937.663818359375,66.64746856689453,0.986929178237915,981.5941772460938,408.4303283691406,0.9958272576332092,998.8997802734375,524.6849365234375,0.9885949492454529
251,934.4159545898438,66.36681365966797,0.9912815093994141,971.6443481445312,411.7607421875,0.9803608059883118,986.2644653320312,527.1934814453125,0.9906446933746338
252,932.2615966796875,67.35533905029297,0.9958023428916931,959.4323120117188,414.0113220214844,0.9958927631378174,969.9080200195312,528.7606201171875,0.9900872111320496
253,929.2213745117188,66.53581237792969,0.9963042736053467,945.5476684570312,415.5115661621094,0.9979040622711182,953.575927734375,531.3251342773438,0.9916785955429077
254,926.4080810546875,67.29165649414062,0.9937831163406372,930.2061157226562,416.45111083984375,0.9981340765953064,931.5162353515625,531.5917358398438,0.9923864603042603
255,924.0369262695312,66.96546173095703,0.9868440628051758,914.2656860351562,415.8924560546875,0.9981085062026978,910.2477416992188,531.9524536132812,0.9833980798721313
256,919.066162109375,67.75469207763672,0.9825373291969299,898.5020751953125,414.9142150878906,0.9974567294120789,890.8092651367188,530.6913452148438,0.9814289808273315
257,919.0805053710938,67.75668334960938,0.9825124740600586,898.4953002929688,414.90667724609375,0.9974462985992432,890.8101806640625,530.6218872070312,0.9813138246536255
258,916.6895751953125,68.4094009399414,0.9902958273887634,883.7061767578125,412.13739013671875,0.9922139048576355,871.1911010742188,528.0515747070312,0.982006847858429
259,912.5304565429688,66.13860321044922,0.9953333735466003,871.0614013671875,409.1806335449219,0.991880476474762,854.1233520507812,525.1463623046875,0.9835959672927856
260,910.8278198242188,65.42008972167969,0.9945189356803894,858.7299194335938,408.09246826171875,0.9907926917076111,839.4713745117188,523.1045532226562,0.978232741355896
261,909.3515014648438,64.80577087402344,0.9904172420501709,849.5734252929688,404.2522277832031,0.9989466071128845,830.1500244140625,519.3359985351562,0.9782724380493164
262,908.416015625,63.96859359741211,0.9853856563568115,843.606201171875,402.2628173828125,0.9915093183517456,825.8500366210938,514.7223510742188,0.993370771408081
263,907.9019775390625,63.629390716552734,0.9847763776779175,841.2008056640625,399.78619384765625,0.9897177219390869,821.631103515625,511.6673278808594,0.995163083076477
264,907.9996337890625,63.256385803222656,0.9837174415588379,842.2935791015625,398.42095947265625,0.9836514592170715,822.0070190429688,509.7494812011719,0.9935716390609741
265,908.1187133789062,63.639251708984375,0.9846895933151245,845.875732421875,397.1581115722656,0.988132894039154,827.6882934570312,507.365966796875,0.9609850645065308
266,909.18115234375,64.25525665283203,0.9884011745452881,852.8482055664062,397.35284423828125,0.9946095943450928,834.7621459960938,502.3234558105469,0.9920044541358948
267,910.7135009765625,65.05541229248047,0.9947289824485779,861.608154296875,397.3275146484375,0.9862950444221497,846.064697265625,494.5177307128906,0.9802756905555725
268,912.3004760742188,65.5357437133789,0.9959295392036438,873.4061889648438,396.8480529785156,0.9866594076156616,862.3282470703125,494.0356140136719,0.965322732925415
269,915.76171875,66.51216888427734,0.9951778650283813,887.0093383789062,398.53045654296875,0.9955294728279114,879.509521484375,509.28485107421875,0.9252870678901672
270,915.8612670898438,66.59857940673828,0.9949861764907837,887.0106201171875,398.5279235839844,0.9955780506134033,878.9313354492188,509.485107421875,0.9076097011566162
271,918.3792724609375,66.32490539550781,0.9896920323371887,902.02587890625,399.527587890625,0.9978320002555847,900.4649658203125,500.5417175292969,0.9823901653289795
272,922.9577026367188,67.09156036376953,0.9825088977813721,917.0311889648438,399.9983215332031,0.9980210065841675,919.1195068359375,503.77435302734375,0.9618632793426514
273,925.2283325195312,65.95989227294922,0.9932957291603088,932.43896484375,400.5799865722656,0.9984623193740845,935.8982543945312,510.30474853515625,0.9299446940422058
274,928.0602416992188,65.83755493164062,0.9959171414375305,946.7479248046875,400.4888610839844,0.9985815286636353,953.6866455078125,510.4091796875,0.9532635807991028
275,930.8604736328125,65.71221160888672,0.9966791868209839,959.4005737304688,400.7653503417969,0.9986799359321594,975.4303588867188,508.01385498046875,0.9577955603599548
276,933.8983764648438,66.22004699707031,0.9940416216850281,970.8860473632812,400.9517517089844,0.9951379895210266,990.87060546875,508.9730224609375,0.9873133301734924
277,937.4727172851562,66.38678741455078,0.9880347847938538,981.331787109375,401.9230651855469,0.9987813830375671,1001.6056518554688,512.5966796875,0.9945763349533081
278,939.0678100585938,66.09281921386719,0.9876054525375366,987.1060791015625,403.3171081542969,0.9955912828445435,1007.2569580078125,513.2205810546875,0.9929220676422119
279,939.7906494140625,65.8455581665039,0.987438976764679,991.0046997070312,404.5559997558594,0.9983200430870056,1011.7733154296875,517.559326171875,0.9950705766677856
280,940.3497314453125,65.59785461425781,0.9866754412651062,991.9598999023438,405.9079895019531,0.997960090637207,1011.9249267578125,518.7849731445312,0.9933081865310669
281,939.5274658203125,66.6198501586914,0.9859490990638733,988.72998046875,407.5326843261719,0.9920754432678223,1007.5339965820312,520.5781860351562,0.9848461151123047
282,937.8597412109375,66.69884490966797,0.9865402579307556,983.357666015625,408.35223388671875,0.9917269945144653,1002.80322265625,525.1549072265625,0.9731273651123047
283,934.8828735351562,66.34537506103516,0.989323079586029,975.3543090820312,411.8141784667969,0.9918364882469177,991.028076171875,525.7130737304688,0.9698461890220642
284,934.9089965820312,66.35807037353516,0.9892870187759399,975.3796997070312,411.8442687988281,0.9918931722640991,991.0051879882812,525.8248291015625,0.9696652293205261
285,932.7806396484375,66.95181274414062,0.9952818751335144,964.408935546875,414.10992431640625,0.9963213205337524,976.0057373046875,526.6697387695312,0.9888505339622498
286,930.8267822265625,66.9203872680664,0.9970513582229614,951.8707275390625,414.9054260253906,0.9957690238952637,958.4580688476562,528.4696044921875,0.9745244383811951
287,924.1502685546875,67.236328125,0.9890455007553101,920.84228515625,416.2383117675781,0.9953359961509705,919.1726684570312,533.1422119140625,0.9873846769332886
288,924.2951049804688,67.11747741699219,0.9893159866333008,920.7650146484375,416.1697692871094,0.9952556490898132,919.2359008789062,533.0543823242188,0.9878610968589783
289,923.2522583007812,67.8528060913086,0.9797501564025879,905.4501953125,415.61431884765625,0.9924938678741455,897.8067016601562,529.4722900390625,0.9934198260307312
290,917.4166870117188,67.72647094726562,0.9902746677398682,889.9276733398438,413.5165100097656,0.9797090888023376,879.1327514648438,525.9503173828125,0.981890082359314
291,914.291748046875,66.52507781982422,0.9945248365402222,875.5802612304688,411.04937744140625,0.9796603322029114,860.6795654296875,525.133056640625,0.9438899755477905
292,911.3148803710938,65.35143280029297,0.9949145317077637,863.58837890625,407.7198486328125,0.9957075119018555,846.12646484375,523.6529541015625,0.9701164960861206
293,910.3971557617188,65.13584899902344,0.9928728342056274,854.9708862304688,404.53448486328125,0.9978780746459961,835.1516723632812,520.6368408203125,0.9800117015838623
294,909.1095581054688,64.4830322265625,0.9890326261520386,846.2953491210938,402.08697509765625,0.9977830052375793,827.533935546875,517.7061767578125,0.981273889541626
295,908.255859375,64.17765045166016,0.9859533905982971,842.4992065429688,400.4200439453125,0.9875317215919495,825.1416625976562,513.3637084960938,0.9944620728492737
296,908.0435791015625,63.803619384765625,0.985775351524353,842.7544555664062,398.873046875,0.9801604151725769,824.3042602539062,510.1793518066406,0.992017388343811
297,908.0828247070312,63.739437103271484,0.9855566620826721,842.744384765625,398.8272399902344,0.9795769453048706,824.1119384765625,509.9462585449219,0.992124617099762
298,908.0784912109375,63.676971435546875,0.9850068688392639,845.1604614257812,397.7275085449219,0.9851755499839783,827.8195190429688,508.7381896972656,0.973175585269928
299,910.110595703125,64.62183380126953,0.992122232913971,858.8978271484375,397.3507080078125,0.9704548716545105,844.4871215820312,496.7169189453125,0.9822205901145935
300,911.613037109375,65.13819122314453,0.995413601398468,869.370361328125,396.2731628417969,0.9945027828216553,857.6685791015625,494.3620910644531,0.9832980632781982
301,914.1885986328125,66.02216339111328,0.9964993000030518,882.1375122070312,396.93597412109375,0.9934548735618591,873.8087768554688,509.07318115234375,0.8690803050994873
302,914.1923217773438,66.03010559082031,0.9964942336082458,882.2503662109375,396.8675842285156,0.9937542080879211,873.7859497070312,508.803466796875,0.8675614595413208
303,917.3980712890625,66.8941650390625,0.9928402900695801,896.109130859375,398.77703857421875,0.9980429410934448,889.6085815429688,510.6156921386719,0.8687023520469666
304,922.1791381835938,67.3449478149414,0.9839751720428467,909.861083984375,399.208740234375,0.9976558685302734,909.2174682617188,499.6281433105469,0.9557603001594543
305,922.8782958984375,66.02092742919922,0.9856666922569275,924.822265625,400.44073486328125,0.9977720379829407,927.8779296875,504.0875549316406,0.9267152547836304
306,926.620361328125,66.0182113647461,0.9955337047576904,939.4149169921875,400.3718566894531,0.9964357614517212,945.666748046875,510.0959777832031,0.9499948024749756
307,929.340087890625,66.08079528808594,0.9960552453994751,954.7860107421875,400.44793701171875,0.992202639579773,966.2806396484375,505.5685119628906,0.9753702878952026
308,932.1708374023438,65.89623260498047,0.9960089921951294,966.2295532226562,401.4278564453125,0.9984520673751831,984.6935424804688,509.60650634765625,0.9896199107170105
309,934.6624145507812,66.31548309326172,0.9921482801437378,975.8507080078125,402.5536193847656,0.9990910291671753,995.1410522460938,511.03985595703125,0.9951580166816711
310,938.1696166992188,66.29521179199219,0.986845850944519,984.4691162109375,402.5201110839844,0.9969398975372314,1004.7708129882812,514.8783569335938,0.9850941896438599
311,939.1751708984375,66.45392608642578,0.9862999320030212,988.470703125,404.7953186035156,0.9966901540756226,1008.7597045898438,516.9586791992188,0.9942030310630798
312,939.6654663085938,65.97040557861328,0.9853803515434265,990.6156616210938,406.14691162109375,0.9971108436584473,1010.9918823242188,519.9935913085938,0.9917135238647461
313,939.1788330078125,66.63550567626953,0.9859880805015564,989.1005249023438,408.10772705078125,0.9901582598686218,1008.6554565429688,520.62646484375,0.9863625168800354
314,938.3076782226562,66.77133178710938,0.9859569072723389,985.71533203125,410.172607421875,0.9851898550987244,1003.3555297851562,523.83203125,0.9555137157440186
315,938.254638671875,66.62702178955078,0.9860255122184753,985.7092895507812,410.1741638183594,0.9851930141448975,1003.425537109375,523.6022338867188,0.9570222496986389
316,935.621337890625,66.9849624633789,0.9868925213813782,978.619873046875,411.6084289550781,0.9942500591278076,995.116455078125,525.9292602539062,0.9885304570198059
317,933.376953125,66.9353256225586,0.9941157102584839,968.4082641601562,413.5049743652344,0.9905338287353516,982.1690673828125,528.3441162109375,0.9932778477668762
318,931.7542114257812,66.96736145019531,0.9962242841720581,955.0966796875,414.58599853515625,0.9906070232391357,964.67236328125,528.869873046875,0.9929053783416748
319,928.00146484375,66.06985473632812,0.99498051404953,941.7969360351562,416.21453857421875,0.9972226619720459,947.8284301757812,530.6702270507812,0.9948158860206604
320,925.9296875,67.1016845703125,0.9922001957893372,926.5214233398438,416.7207336425781,0.9977807402610779,927.3569946289062,533.5755004882812,0.982490599155426
321,923.4004516601562,66.79752349853516,0.9809643626213074,911.1307373046875,415.64825439453125,0.9976741671562195,907.5692749023438,533.3167724609375,0.979978621006012
322,918.9074096679688,67.84970092773438,0.9837766289710999,895.8826293945312,414.7167053222656,0.9969857335090637,888.4223022460938,529.8197631835938,0.9885039925575256
323,916.0349731445312,68.31900024414062,0.9930263757705688,882.3027954101562,412.2258605957031,0.9912722706794739,869.2487182617188,526.4990844726562,0.9796110391616821
324,912.724853515625,66.5028076171875,0.9950029253959656,870.409912109375,408.62176513671875,0.9942885637283325,853.7781982421875,524.0665893554688,0.9838902354240417
325,910.7037353515625,64.9524154663086,0.9939714074134827,858.9512939453125,406.6480407714844,0.992691695690155,840.567626953125,522.6726684570312,0.969879150390625
326,909.6468505859375,64.85147857666016,0.9907197952270508,851.1228637695312,403.94451904296875,0.9990211725234985,831.3118286132812,515.57275390625,0.9874982237815857
327,908.877197265625,64.08275604248047,0.9884351491928101,844.89599609375,400.9762878417969,0.9958535432815552,827.1017456054688,514.0625,0.9814685583114624
328,908.5025634765625,63.874629974365234,0.9863133430480957,843.8117065429688,399.15521240234375,0.9780551791191101,826.6367797851562,510.5213317871094,0.9853540658950806
329,908.5059814453125,63.81035614013672,0.9862566590309143,843.8316040039062,399.11541748046875,0.9782508611679077,826.5927124023438,510.4561767578125,0.9859099388122559
330,908.362548828125,63.66292190551758,0.9856308102607727,845.0691528320312,398.0824279785156,0.9831142425537109,828.1854248046875,508.77398681640625,0.9688616991043091
331,908.8310546875,64.129638671875,0.9853900671005249,848.5121459960938,397.0550842285156,0.9910022616386414,830.4404296875,502.8798522949219,0.9862500429153442
332,910.0501708984375,64.16976928710938,0.9911721348762512,856.991943359375,397.0835876464844,0.9829227924346924,840.9444580078125,498.4236755371094,0.9910978674888611
333,911.2916870117188,64.95174407958984,0.9949257373809814,865.9435424804688,396.8919677734375,0.9940670728683472,852.7301025390625,493.6253662109375,0.993333637714386
334,912.8475952148438,65.06940460205078,0.9964690208435059,876.821533203125,396.4647521972656,0.9843742251396179,868.5618286132812,499.1162414550781,0.9827540516853333
335,916.1455078125,66.06580352783203,0.9950243830680847,890.7155151367188,398.3724060058594,0.9824870228767395,882.8276977539062,511.417724609375,0.9617521166801453
336,918.9011840820312,66.65108489990234,0.9876118302345276,904.8296508789062,398.9149169921875,0.9933469295501709,902.7333374023438,500.2212829589844,0.9841357469558716
337,923.220703125,67.19847869873047,0.9841405153274536,919.08984375,400.0548095703125,0.9976716637611389,920.7507934570312,504.1149597167969,0.9228075742721558
338,925.654541015625,66.13707733154297,0.993915855884552,933.7752075195312,400.9258117675781,0.9982467889785767,939.7088012695312,506.22076416015625,0.8781622648239136
339,928.1614379882812,66.26081085205078,0.9961275458335876,947.9050903320312,401.2652893066406,0.9988694787025452,957.400146484375,505.2684020996094,0.9328599572181702
340,931.0643310546875,65.94271087646484,0.9965065121650696,959.8406982421875,401.701904296875,0.9990660548210144,976.3125,508.3828430175781,0.9720376133918762
341,937.0498046875,66.79279327392578,0.9886383414268494,980.0386962890625,403.3647155761719,0.9990013241767883,999.2571411132812,513.782470703125,0.9953389167785645
